COGs,Human,Algae,Acuatic,Aves,Fish,Fungi,Mamalia,Nematoda,Plants,Reptilia,Soil,Wastewater,Others,RH,NRH,Animals
COG:COG0603,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0445,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0258,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0587,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1048,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1595,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2885,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2902,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1280,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4208,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0410,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0835,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG4948,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0600,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0673,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0589,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1670,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3639,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1529,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0609,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1643,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0635,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1335,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1960,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0318,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3839,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0339,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2165,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1089,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2805,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0243,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3278,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG1773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0654,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0747,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0765,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0330,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG2995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0136,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG3288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0312,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0859,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
COG:COG0795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
